,work_id,Fullname,Order,work_year,DOI
2526,caadria2013_072,Hannah Christopher,1,2013,https://doi.org/10.52842/conf.caadria.2013.761
2527,caadria2013_072,Srinivas Tadeppalli,2,2013,https://doi.org/10.52842/conf.caadria.2013.761
2528,caadria2013_072,G. Subbaiyan,3,2013,https://doi.org/10.52842/conf.caadria.2013.761
2529,caadria2013_076,Felix Raspall,1,2013,https://doi.org/10.52842/conf.caadria.2013.055
2530,caadria2013_076,Matias Imbern,2,2013,https://doi.org/10.52842/conf.caadria.2013.055
2531,caadria2013_076,William Choi,3,2013,https://doi.org/10.52842/conf.caadria.2013.055
2532,caadria2013_078,Danelle Briscoe,1,2013,https://doi.org/10.52842/conf.caadria.2013.375
2533,caadria2013_078,Arman Hadilou,2,2013,https://doi.org/10.52842/conf.caadria.2013.375
2534,caadria2013_079,Kyle Steinfeld,1,2013,https://doi.org/10.52842/conf.caadria.2013.499
2535,caadria2013_079,Joy Ko,2,2013,https://doi.org/10.52842/conf.caadria.2013.499
2536,caadria2013_080,Immanuel Koh,1,2013,https://doi.org/10.52842/conf.caadria.2013.427
2537,caadria2013_083,Benjamin P. Coorey,1,2013,https://doi.org/10.52842/conf.caadria.2013.509
2538,caadria2013_083,Julie R. Jupp,2,2013,https://doi.org/10.52842/conf.caadria.2013.509
2539,caadria2013_085,A. Benjamin Spaeth,1,2013,https://doi.org/10.52842/conf.caadria.2013.665
2540,caadria2013_087,Jung Hoon Lee,1,2013,https://doi.org/10.52842/conf.caadria.2013.581
2541,caadria2013_087,Atsuko Kaga,2,2013,https://doi.org/10.52842/conf.caadria.2013.581
2542,caadria2013_097,Marc Aurel Schnabel,1,2013,https://doi.org/10.52842/conf.caadria.2013.313
2543,caadria2013_097,Jeremy J. Ham,2,2013,https://doi.org/10.52842/conf.caadria.2013.313
2544,caadria2013_098,Jong Jin Park,1,2013,https://doi.org/10.52842/conf.caadria.2013.107
2545,caadria2013_098,Bharat Dave,2,2013,https://doi.org/10.52842/conf.caadria.2013.107
2546,caadria2013_099,Junghwa K. Suh,1,2013,https://doi.org/10.52842/conf.caadria.2013.189
2547,caadria2013_099,Hyoung-June Park,2,2013,https://doi.org/10.52842/conf.caadria.2013.189
2548,caadria2013_100,Patrick Janssen,1,2013,https://doi.org/10.52842/conf.caadria.2013.117
2549,caadria2013_100,Arno Schlüter,2,2013,https://doi.org/10.52842/conf.caadria.2013.117
2550,caadria2013_109,Marc Aurel Schnabel,1,2013,https://doi.org/10.52842/conf.caadria.2013.771
2551,caadria2013_109,Tian Tian Lo,2,2013,https://doi.org/10.52842/conf.caadria.2013.771
2552,caadria2013_109,Yingge Qu,3,2013,https://doi.org/10.52842/conf.caadria.2013.771
2553,caadria2013_111,Andrzej Zarzycki,1,2013,https://doi.org/10.52842/conf.caadria.2013.323
2554,caadria2013_113,Rizal Muslimin,1,2013,https://doi.org/10.52842/conf.caadria.2013.781
2555,caadria2013_118,Mattias Roupé,1,2013,https://doi.org/10.52842/conf.caadria.2013.437
2556,caadria2013_118,Mathias Gustafsson,2,2013,https://doi.org/10.52842/conf.caadria.2013.437
2557,caadria2013_123,Halil I. Erhan,1,2013,https://doi.org/10.52842/conf.caadria.2013.241
2558,caadria2013_123,David Botta,2,2013,https://doi.org/10.52842/conf.caadria.2013.241
2559,caadria2013_123,Andy T. Huang,3,2013,https://doi.org/10.52842/conf.caadria.2013.241
2560,caadria2013_123,Robert F. Woodbury,4,2013,https://doi.org/10.52842/conf.caadria.2013.241
2561,caadria2013_128,Lei Sun,1,2013,https://doi.org/10.52842/conf.caadria.2013.447
2562,caadria2013_128,Tomohiro Fukuda,2,2013,https://doi.org/10.52842/conf.caadria.2013.447
2563,caadria2013_128,Christophe Soulier,3,2013,https://doi.org/10.52842/conf.caadria.2013.447
2564,caadria2013_129,Lei Sun,1,2013,https://doi.org/10.52842/conf.caadria.2013.457
2565,caadria2013_129,Tomohiro Fukuda,2,2013,https://doi.org/10.52842/conf.caadria.2013.457
2566,caadria2013_129,Toshiki Tokuhara,3,2013,https://doi.org/10.52842/conf.caadria.2013.457
2567,caadria2013_129,Nobuyoshi Yabuki,4,2013,https://doi.org/10.52842/conf.caadria.2013.457
2568,caadria2013_130,Kazjon S. Grace,1,2013,https://doi.org/10.52842/conf.caadria.2013.863
2569,caadria2013_130,John S. Gero,2,2013,https://doi.org/10.52842/conf.caadria.2013.863
2570,caadria2013_130,Rob Saunders,3,2013,https://doi.org/10.52842/conf.caadria.2013.863
2571,caadria2013_135,Nick Williams,1,2013,https://doi.org/10.52842/conf.caadria.2013.251
2572,caadria2013_135,Daniel Davis,2,2013,https://doi.org/10.52842/conf.caadria.2013.251
2573,caadria2013_135,Brady Peters,3,2013,https://doi.org/10.52842/conf.caadria.2013.251
2574,caadria2013_135,Alexander Peña De León,4,2013,https://doi.org/10.52842/conf.caadria.2013.251
2575,caadria2013_135,Jane Burry,5,2013,https://doi.org/10.52842/conf.caadria.2013.251
2576,caadria2013_135,Mark Burry,6,2013,https://doi.org/10.52842/conf.caadria.2013.251
2577,caadria2013_140,Juhong Park,1,2013,https://doi.org/10.52842/conf.caadria.2013.023
2578,caadria2013_140,Takehiko Nagakura,2,2013,https://doi.org/10.52842/conf.caadria.2013.023
2579,caadria2013_148,Filipe Coutinho,1,2013,https://doi.org/10.52842/conf.caadria.2013.791
2580,caadria2013_148,Eduardo Castro E Costa,2,2013,https://doi.org/10.52842/conf.caadria.2013.791
2581,caadria2013_148,José Pinto Duarte,3,2013,https://doi.org/10.52842/conf.caadria.2013.791
2582,caadria2013_148,Mário Kruger,4,2013,https://doi.org/10.52842/conf.caadria.2013.791
2583,caadria2013_151,Davide Simeone,1,2013,https://doi.org/10.52842/conf.caadria.2013.199
2584,caadria2013_151,Yehuda E. Kalay,2,2013,https://doi.org/10.52842/conf.caadria.2013.199
2585,caadria2013_151,Davide Schaumann,3,2013,https://doi.org/10.52842/conf.caadria.2013.199
2586,caadria2013_156,Tsung-Hsien Wang,1,2013,https://doi.org/10.52842/conf.caadria.2013.873
2587,caadria2013_160,Annmarie Brennan,1,2013,https://doi.org/10.52842/conf.caadria.2013.261
2588,caadria2013_160,Suleiman Alhadidi,2,2013,https://doi.org/10.52842/conf.caadria.2013.261
2589,caadria2013_160,Geoff Kimm,3,2013,https://doi.org/10.52842/conf.caadria.2013.261
2590,caadria2013_161,Anna Maria Manferdini,1,2013,https://doi.org/10.52842/conf.caadria.2013.883
2591,caadria2013_161,Elena Manferdini,2,2013,https://doi.org/10.52842/conf.caadria.2013.883
2592,caadria2013_162,Yueh-Sung Weng,1,2013,https://doi.org/10.52842/conf.caadria.2013.925
2593,caadria2013_162,Jia-Yih Chen,2,2013,https://doi.org/10.52842/conf.caadria.2013.925
2594,caadria2013_162,Yu-Pin Ma,3,2013,https://doi.org/10.52842/conf.caadria.2013.925
2595,caadria2013_162,Cheng-An Pan,4,2013,https://doi.org/10.52842/conf.caadria.2013.925
2596,caadria2013_162,Taysheng Jeng,5,2013,https://doi.org/10.52842/conf.caadria.2013.925
2597,caadria2013_163,Vera Parlac,1,2013,https://doi.org/10.52842/conf.caadria.2013.935
2598,caadria2013_172,Ayodh V. Kamath,1,2013,https://doi.org/10.52842/conf.caadria.2013.623
2599,caadria2013_173,Volker Mueller,1,2013,https://doi.org/10.52842/conf.caadria.2013.675
2600,caadria2013_173,Drury B. Crawley,2,2013,https://doi.org/10.52842/conf.caadria.2013.675
2601,caadria2013_173,Xun Zhou,3,2013,https://doi.org/10.52842/conf.caadria.2013.675
2602,caadria2013_176,Chris Knapp,1,2013,https://doi.org/10.52842/conf.caadria.2013.633
2603,caadria2013_177,Greg Pitts,1,2013,https://doi.org/10.52842/conf.caadria.2013.685
2604,caadria2013_177,Holly Farley,2,2013,https://doi.org/10.52842/conf.caadria.2013.685
2605,caadria2013_177,Sambit Datta,3,2013,https://doi.org/10.52842/conf.caadria.2013.685
2606,caadria2013_178,Milena Stavric,1,2013,https://doi.org/10.52842/conf.caadria.2013.893
2607,caadria2013_178,Albert Wiltsche,2,2013,https://doi.org/10.52842/conf.caadria.2013.893
2608,caadria2013_181,Yasuhiro Santo,1,2013,https://doi.org/10.52842/conf.caadria.2013.385
2609,caadria2013_181,Susan Loh,2,2013,https://doi.org/10.52842/conf.caadria.2013.385
2610,caadria2013_181,Ruwan A. Fernando,3,2013,https://doi.org/10.52842/conf.caadria.2013.385
2611,caadria2013_183,Thian-Siong Choo,1,2013,https://doi.org/10.52842/conf.caadria.2013.127
2612,caadria2013_183,Patrick Janssen,2,2013,https://doi.org/10.52842/conf.caadria.2013.127
2613,caadria2013_184,Patrick Janssen,1,2013,https://doi.org/10.52842/conf.caadria.2013.271
2614,caadria2013_184,Lo Tian Tian,2,2013,https://doi.org/10.52842/conf.caadria.2013.271
2615,caadria2013_185,Michela Turrin,1,2013,https://doi.org/10.52842/conf.caadria.2013.519
2616,caadria2013_185,Rudi Stouffs,2,2013,https://doi.org/10.52842/conf.caadria.2013.519
2617,caadria2013_185,Sevil Sar_y_ld_z,3,2013,https://doi.org/10.52842/conf.caadria.2013.519
2618,caadria2013_186,Vignesh Srinivas Kaushik,1,2013,https://doi.org/10.52842/conf.caadria.2013.137
2619,caadria2013_186,Patrick Janssen,2,2013,https://doi.org/10.52842/conf.caadria.2013.137
2620,caadria2013_188,Alexander Peña De León,1,2013,https://doi.org/10.52842/conf.caadria.2013.643
2621,caadria2013_188,Jane Burry,2,2013,https://doi.org/10.52842/conf.caadria.2013.643
2622,caadria2013_188,Daniel Davis,3,2013,https://doi.org/10.52842/conf.caadria.2013.643
2623,caadria2013_188,Nick Williams,4,2013,https://doi.org/10.52842/conf.caadria.2013.643
2624,caadria2013_188,Mark Burry,5,2013,https://doi.org/10.52842/conf.caadria.2013.643
2625,caadria2013_188,Michael Wilson,6,2013,https://doi.org/10.52842/conf.caadria.2013.643
2626,caadria2013_195,Jihyun Park,1,2013,https://doi.org/10.52842/conf.caadria.2013.209
2627,caadria2013_195,Azizan Aziz,2,2013,https://doi.org/10.52842/conf.caadria.2013.209
2628,caadria2013_195,Kevin Li,3,2013,https://doi.org/10.52842/conf.caadria.2013.209
2629,caadria2013_195,Carl Covington,4,2013,https://doi.org/10.52842/conf.caadria.2013.209
2630,caadria2013_198,Zong Jie Chee,1,2013,https://doi.org/10.52842/conf.caadria.2013.695
2631,caadria2013_198,Patrick Janssen,2,2013,https://doi.org/10.52842/conf.caadria.2013.695
2632,caadria2013_202,Qun Dai,1,2013,https://doi.org/10.52842/conf.caadria.2013.219
2633,caadria2013_202,Marc Aurel Schnabel,2,2013,https://doi.org/10.52842/conf.caadria.2013.219
2634,caadria2013_203,Patrick Janssen,1,2013,https://doi.org/10.52842/conf.caadria.2013.705
2635,caadria2013_203,Vignesh Srinivas Kaushik,2,2013,https://doi.org/10.52842/conf.caadria.2013.705
2636,caadria2013_205,Faysal Kabir Shuvo,1,2013,https://doi.org/10.52842/conf.caadria.2013.591
2637,caadria2013_205,Patrick Janssen,2,2013,https://doi.org/10.52842/conf.caadria.2013.591
2638,caadria2013_207,Taro Narahara,1,2013,https://doi.org/10.52842/conf.caadria.2013.065
2639,caadria2013_208,Jong Bum Kim,1,2013,https://doi.org/10.52842/conf.caadria.2013.033
2640,caadria2013_208,Mark J. Clayton,2,2013,https://doi.org/10.52842/conf.caadria.2013.033
2641,caadria2013_208,Wei Yan,3,2013,https://doi.org/10.52842/conf.caadria.2013.033
2642,caadria2013_210,Daniel Baerlecken,1,2013,https://doi.org/10.52842/conf.caadria.2013.333
2643,caadria2013_210,Katherine Johnson,2,2013,https://doi.org/10.52842/conf.caadria.2013.333
2644,caadria2013_210,Alice Vialard,3,2013,https://doi.org/10.52842/conf.caadria.2013.333
2645,caadria2013_211,Priscilla Marqueto,1,2013,https://doi.org/10.52842/conf.caadria.2013.281
2646,caadria2013_211,Marcelo Tramontano,2,2013,https://doi.org/10.52842/conf.caadria.2013.281
2647,caadria2013_217,Przemyslaw Kolodziej,1,2013,https://doi.org/10.52842/conf.caadria.2013.945
2648,caadria2013_217,Jozef Rak,2,2013,https://doi.org/10.52842/conf.caadria.2013.945
2649,caadria2013_220,André Chaszar,1,2013,https://doi.org/10.52842/conf.caadria.2013.601
2650,caadria2013_220,José Nuno Beirão,2,2013,https://doi.org/10.52842/conf.caadria.2013.601
2651,caadria2013_223,Heimo Schimek,1,2013,https://doi.org/10.52842/conf.caadria.2013.653
2652,caadria2013_223,Albert Wiltsche,2,2013,https://doi.org/10.52842/conf.caadria.2013.653
2653,caadria2013_223,Markus Manahl,3,2013,https://doi.org/10.52842/conf.caadria.2013.653
2654,caadria2013_223,Christoph Pfaller,4,2013,https://doi.org/10.52842/conf.caadria.2013.653
2655,caadria2013_228,Onur Y. Gün,1,2013,https://doi.org/10.52842/conf.caadria.2013.955
2656,caadria2013_228,Elliot E. Greenblatt,2,2013,https://doi.org/10.52842/conf.caadria.2013.955
2657,caadria2013_230,Onur Y. Gün,1,2013,https://doi.org/10.52842/conf.caadria.2013.801
2658,caadria2013_240,Wendy W. Fok,1,2013,https://doi.org/10.52842/conf.caadria.2013.811
2659,caadria2013_256,Eduardo De Oliveira Barata,1,2013,https://doi.org/10.52842/conf.caadria.2013.147
2660,caadria2013_256,Dirk Anderson,2,2013,https://doi.org/10.52842/conf.caadria.2013.147
2661,caadria2013_256,Dagmar Reinhardt,3,2013,https://doi.org/10.52842/conf.caadria.2013.147
2662,caadria2013_258,Dagmar Reinhardt,1,2013,https://doi.org/10.52842/conf.caadria.2013.529
2663,caadria2013_258,William Martens,2,2013,https://doi.org/10.52842/conf.caadria.2013.529
2664,caadria2013_258,Luis Miranda,3,2013,https://doi.org/10.52842/conf.caadria.2013.529
2665,caadria2013_259,Michael Hansmeyer,1,2013,https://doi.org/10.52842/conf.caadria.2013.821
2666,caadria2013_259,Benjamin Dillenburger,2,2013,https://doi.org/10.52842/conf.caadria.2013.821
2667,caadria2013_260,Martin Kaftan,1,2013,https://doi.org/10.52842/conf.caadria.2013.075
2668,caadria2013_260,Milena Stavric,2,2013,https://doi.org/10.52842/conf.caadria.2013.075
2669,caadria2013_261,Theodoros Themistocleous,1,2013,https://doi.org/10.52842/conf.caadria.2013.395
2670,caadria2013_262,Mark E. Alston,1,2013,https://doi.org/10.52842/conf.caadria.2013.715
2671,caadria2013_263,Flora Dilys Salim,1,2013,https://doi.org/10.52842/conf.caadria.2013.965
2672,caadria2013_263,Jane Burry,2,2013,https://doi.org/10.52842/conf.caadria.2013.965
2673,caadria2013_263,Jenny Underwood,3,2013,https://doi.org/10.52842/conf.caadria.2013.965
2674,caadria2014_002,Matthias Hank Haeusler,1,2014,https://doi.org/10.52842/conf.caadria.2014.689
2675,caadria2014_002,Danny D. Nguyen,2,2014,https://doi.org/10.52842/conf.caadria.2014.689
2676,caadria2014_002,Margaret Goldsack,3,2014,https://doi.org/10.52842/conf.caadria.2014.689
2677,caadria2014_003,Yuki Kobayashi,1,2014,https://doi.org/10.52842/conf.caadria.2014.493
2678,caadria2014_003,Naoki Katoh,2,2014,https://doi.org/10.52842/conf.caadria.2014.493
2679,caadria2014_003,Tomohiro Okano,3,2014,https://doi.org/10.52842/conf.caadria.2014.493
2680,caadria2014_003,Atsushi Takizawa,4,2014,https://doi.org/10.52842/conf.caadria.2014.493
2681,caadria2014_013,Rafael Moya,1,2014,https://doi.org/10.52842/conf.caadria.2014.369
2682,caadria2014_013,Flora Dilys Salim,2,2014,https://doi.org/10.52842/conf.caadria.2014.369
2683,caadria2014_013,Mani Williams,3,2014,https://doi.org/10.52842/conf.caadria.2014.369
2684,caadria2014_014,Chen Zhong,1,2014,https://doi.org/10.52842/conf.caadria.2014.223
2685,caadria2014_014,Stefan Müller Arisona,2,2014,https://doi.org/10.52842/conf.caadria.2014.223
2686,caadria2014_014,Gerhard Schmitt,3,2014,https://doi.org/10.52842/conf.caadria.2014.223
2687,caadria2014_022,Tomás Dorta,1,2014,https://doi.org/10.52842/conf.caadria.2014.699
2688,caadria2014_022,Gokce Kinayoglu,2,2014,https://doi.org/10.52842/conf.caadria.2014.699
2689,caadria2014_027,Atsushi Takizawa,1,2014,https://doi.org/10.52842/conf.caadria.2014.275
2690,caadria2014_027,Yushi Miyata,2,2014,https://doi.org/10.52842/conf.caadria.2014.275
2691,caadria2014_027,Naoki Katoh,3,2014,https://doi.org/10.52842/conf.caadria.2014.275
2692,caadria2014_028,André Chaszar,1,2014,https://doi.org/10.52842/conf.caadria.2014.045
2693,caadria2014_028,Bige Tunçer,2,2014,https://doi.org/10.52842/conf.caadria.2014.045
2694,caadria2014_029,Bernadette Devilat,1,2014,https://doi.org/10.52842/conf.caadria.2014.317
2695,caadria2014_029,Stephen Gage,2,2014,https://doi.org/10.52842/conf.caadria.2014.317
2696,caadria2014_031,Darin Phare,1,2014,https://doi.org/10.52842/conf.caadria.2014.431
2697,caadria2014_031,Ning Gu,2,2014,https://doi.org/10.52842/conf.caadria.2014.431
2698,caadria2014_031,Anthony Williams,3,2014,https://doi.org/10.52842/conf.caadria.2014.431
2699,caadria2014_034,Danny D. Nguyen,1,2014,https://doi.org/10.52842/conf.caadria.2014.087
2700,caadria2014_034,Matthias Hank Haeusler,2,2014,https://doi.org/10.52842/conf.caadria.2014.087
2701,caadria2014_037,Chin Koi Khoo,1,2014,https://doi.org/10.52842/conf.caadria.2014.097
2702,caadria2014_042,Jack Alam,1,2014,https://doi.org/10.52842/conf.caadria.2014.285
2703,caadria2014_042,Jeremy J. Ham,2,2014,https://doi.org/10.52842/conf.caadria.2014.285
2704,caadria2014_043,Kensuke Yasufuku,1,2014,https://doi.org/10.52842/conf.caadria.2014.709
2705,caadria2014_044,Alvin Huang,1,2014,https://doi.org/10.52842/conf.caadria.2014.171
2706,caadria2014_044,Stephen Lewis,2,2014,https://doi.org/10.52842/conf.caadria.2014.171
2707,caadria2014_044,Jason Gillette,3,2014,https://doi.org/10.52842/conf.caadria.2014.171
2708,caadria2014_046,Rafael Moya,1,2014,https://doi.org/10.52842/conf.caadria.2014.295
2709,caadria2014_046,Simon Watkins,2,2014,https://doi.org/10.52842/conf.caadria.2014.295
2710,caadria2014_046,Yan Ding,3,2014,https://doi.org/10.52842/conf.caadria.2014.295
2711,caadria2014_046,Jane Burry,4,2014,https://doi.org/10.52842/conf.caadria.2014.295
2712,caadria2014_046,Mark Burry,5,2014,https://doi.org/10.52842/conf.caadria.2014.295
2713,caadria2014_047,Susannah Dickinson,1,2014,https://doi.org/10.52842/conf.caadria.2014.627
2714,caadria2014_047,Sheehan Wachter,2,2014,https://doi.org/10.52842/conf.caadria.2014.627
2715,caadria2014_052,Nan-Ching Tai,1,2014,https://doi.org/10.52842/conf.caadria.2014.637
2716,caadria2014_054,Dominik Holzer,1,2014,https://doi.org/10.52842/conf.caadria.2014.379
2717,caadria2014_056,Wael A. Abdelhameed,1,2014,https://doi.org/10.52842/conf.caadria.2014.719
2718,caadria2014_057,Walaiporn Nakapan,1,2014,https://doi.org/10.52842/conf.caadria.2014.761
2719,caadria2014_060,Taichi Kuma,1,2014,https://doi.org/10.52842/conf.caadria.2014.181
2720,caadria2014_061,Yannis Zavoleas,1,2014,https://doi.org/10.52842/conf.caadria.2014.843
2721,caadria2014_069,Ricardo Sosa,1,2014,https://doi.org/10.52842/conf.caadria.2014.647
2722,caadria2014_069,Qinqi Xu,2,2014,https://doi.org/10.52842/conf.caadria.2014.647
2723,caadria2014_069,Rajesh Elara Mohan,3,2014,https://doi.org/10.52842/conf.caadria.2014.647
2724,caadria2014_070,Shun Watanabe,1,2014,https://doi.org/10.52842/conf.caadria.2014.555
2725,caadria2014_070,Haruka Kitada,2,2014,https://doi.org/10.52842/conf.caadria.2014.555
2726,caadria2014_071,Lezhi Li,1,2014,https://doi.org/10.52842/conf.caadria.2014.565
2727,caadria2014_071,Renyuan Hu,2,2014,https://doi.org/10.52842/conf.caadria.2014.565
2728,caadria2014_071,Meng Yao,3,2014,https://doi.org/10.52842/conf.caadria.2014.565
2729,caadria2014_071,Guangwei Huang,4,2014,https://doi.org/10.52842/conf.caadria.2014.565
2730,caadria2014_071,Ziyu Tong,5,2014,https://doi.org/10.52842/conf.caadria.2014.565
2731,caadria2014_075,Ruwan A. Fernando,1,2014,https://doi.org/10.52842/conf.caadria.2014.657
2732,caadria2014_077,Panagiotis Patlakas,1,2014,https://doi.org/10.52842/conf.caadria.2014.503
2733,caadria2014_080,Eugene Chian,1,2014,https://doi.org/10.52842/conf.caadria.2014.233
2734,caadria2014_080,Patrick Janssen,2,2014,https://doi.org/10.52842/conf.caadria.2014.233
2735,caadria2014_083,Mike Christenson,1,2014,https://doi.org/10.52842/conf.caadria.2014.771
2736,caadria2014_085,António Leitão,1,2014,https://doi.org/10.52842/conf.caadria.2014.575
2737,caadria2014_088,Renee Puusepp,1,2014,https://doi.org/10.52842/conf.caadria.2014.585
2738,caadria2014_090,Gerhard Schubert,1,2014,https://doi.org/10.52842/conf.caadria.2014.107
2739,caadria2014_090,Marcus Tönnis,2,2014,https://doi.org/10.52842/conf.caadria.2014.107
2740,caadria2014_090,Violin Yanev,3,2014,https://doi.org/10.52842/conf.caadria.2014.107
2741,caadria2014_090,Gudrun Klinker,4,2014,https://doi.org/10.52842/conf.caadria.2014.107
2742,caadria2014_090,Frank Petzold,5,2014,https://doi.org/10.52842/conf.caadria.2014.107
2743,caadria2014_095,Tatyana Pankratov Yekutiel,1,2014,https://doi.org/10.52842/conf.caadria.2014.129
2744,caadria2014_095,Yasha Jacob Grobman,2,2014,https://doi.org/10.52842/conf.caadria.2014.129
2745,caadria2014_096,Yasha Jacob Grobman,1,2014,https://doi.org/10.52842/conf.caadria.2014.853
2746,caadria2014_096,Roy Kozlovsky,2,2014,https://doi.org/10.52842/conf.caadria.2014.853
2747,caadria2014_099,Immanuel Koh,1,2014,https://doi.org/10.52842/conf.caadria.2014.389
2748,caadria2014_100,Faysal Tabbarah,1,2014,https://doi.org/10.52842/conf.caadria.2014.003
2749,caadria2014_102,João V. Lopes,1,2014,https://doi.org/10.52842/conf.caadria.2014.595
2750,caadria2014_102,Alexandra C. Paio,2,2014,https://doi.org/10.52842/conf.caadria.2014.595
2751,caadria2014_102,José Pedro Sousa,3,2014,https://doi.org/10.52842/conf.caadria.2014.595
2752,caadria2014_105,Hiroyuki Takeda,1,2014,https://doi.org/10.52842/conf.caadria.2014.243
2753,caadria2014_105,Yoshinori Kurashige,2,2014,https://doi.org/10.52842/conf.caadria.2014.243
2754,caadria2014_105,Keishiro Hara,3,2014,https://doi.org/10.52842/conf.caadria.2014.243
2755,caadria2014_105,Atsuko Kaga,4,2014,https://doi.org/10.52842/conf.caadria.2014.243
2756,caadria2014_108,Sabri Gokmen,1,2014,https://doi.org/10.52842/conf.caadria.2014.013
2757,caadria2014_109,Sabri Gokmen,1,2014,https://doi.org/10.52842/conf.caadria.2014.863
2758,caadria2014_114,Akito Nakano,1,2014,https://doi.org/10.52842/conf.caadria.2014.117
2759,caadria2014_114,Akira Wakita,2,2014,https://doi.org/10.52842/conf.caadria.2014.117
2760,caadria2014_116,Kyung Hoon Hyun,1,2014,https://doi.org/10.52842/conf.caadria.2014.327
2761,caadria2014_116,Ji-Hyun Lee,2,2014,https://doi.org/10.52842/conf.caadria.2014.327
2762,caadria2014_116,Minki Kim,3,2014,https://doi.org/10.52842/conf.caadria.2014.327
2763,caadria2014_116,Sulah Cho,4,2014,https://doi.org/10.52842/conf.caadria.2014.327
2764,caadria2014_118,Christiane Marger Herr,1,2014,https://doi.org/10.52842/conf.caadria.2014.399
2765,caadria2014_118,Thomas Fischer,2,2014,https://doi.org/10.52842/conf.caadria.2014.399
2766,caadria2014_120,Norman Hack,1,2014,https://doi.org/10.52842/conf.caadria.2014.139
2767,caadria2014_120,Willi Viktor Lauer,2,2014,https://doi.org/10.52842/conf.caadria.2014.139
2768,caadria2014_120,Fabio Gramazio,3,2014,https://doi.org/10.52842/conf.caadria.2014.139
2769,caadria2014_120,Matthias Kohler,4,2014,https://doi.org/10.52842/conf.caadria.2014.139
2770,caadria2014_124,Nicholas Williams,1,2014,https://doi.org/10.52842/conf.caadria.2014.441
2771,caadria2014_124,Sascha Bohnenberger,2,2014,https://doi.org/10.52842/conf.caadria.2014.441
2772,caadria2014_124,John Cherrey,3,2014,https://doi.org/10.52842/conf.caadria.2014.441
2773,caadria2014_136,Jeremy J. Ham,1,2014,https://doi.org/10.52842/conf.caadria.2014.781
2774,caadria2014_136,Marc Aurel Schnabel,2,2014,https://doi.org/10.52842/conf.caadria.2014.781
2775,caadria2014_139,Ziyu Tong,1,2014,https://doi.org/10.52842/conf.caadria.2014.873
2776,caadria2014_142,Daniels Chandra,1,2014,https://doi.org/10.52842/conf.caadria.2014.305
2777,caadria2014_142,Ning Zhou,2,2014,https://doi.org/10.52842/conf.caadria.2014.305
2778,caadria2014_145,Serdar Aydin,1,2014,https://doi.org/10.52842/conf.caadria.2014.337
2779,caadria2014_145,Marc Aurel Schnabel,2,2014,https://doi.org/10.52842/conf.caadria.2014.337
2780,caadria2014_147,Theodoros Dounas,1,2014,https://doi.org/10.52842/conf.caadria.2014.409
2781,caadria2014_147,A. Benjamin Spaeth,2,2014,https://doi.org/10.52842/conf.caadria.2014.409
2782,caadria2014_150,Chris Knapp,1,2014,https://doi.org/10.52842/conf.caadria.2014.149
2783,caadria2014_150,Jonathan Neslon,2,2014,https://doi.org/10.52842/conf.caadria.2014.149
2784,caadria2014_150,Michael Parsons,3,2014,https://doi.org/10.52842/conf.caadria.2014.149
2785,caadria2014_156,Shouto Iwata,1,2014,https://doi.org/10.52842/conf.caadria.2014.347
2786,caadria2014_156,Mikiya Takei,2,2014,https://doi.org/10.52842/conf.caadria.2014.347
2787,caadria2014_156,Shiro Matsushima,3,2014,https://doi.org/10.52842/conf.caadria.2014.347
2788,caadria2014_161,Arsalan Heydarian,1,2014,https://doi.org/10.52842/conf.caadria.2014.729
2789,caadria2014_161,Joao P. Carneiro,2,2014,https://doi.org/10.52842/conf.caadria.2014.729
2790,caadria2014_161,David J. Gerber,3,2014,https://doi.org/10.52842/conf.caadria.2014.729
2791,caadria2014_161,Burcin Becerik-Gerber,4,2014,https://doi.org/10.52842/conf.caadria.2014.729
2792,caadria2014_161,Timothy Hayes,5,2014,https://doi.org/10.52842/conf.caadria.2014.729
2793,caadria2014_161,Wendy Wood,6,2014,https://doi.org/10.52842/conf.caadria.2014.729
2794,caadria2014_163,Stylianos Dritsas,1,2014,https://doi.org/10.52842/conf.caadria.2014.791
2795,caadria2014_163,Sawako Kaijima,2,2014,https://doi.org/10.52842/conf.caadria.2014.791
2796,caadria2014_164,Michael Jemtrud,1,2014,https://doi.org/10.52842/conf.caadria.2014.883
2797,caadria2014_164,Keith G. Ragsdale,2,2014,https://doi.org/10.52842/conf.caadria.2014.883
2798,caadria2014_167,Cynthia Nojimoto,1,2014,https://doi.org/10.52842/conf.caadria.2014.451
2799,caadria2014_167,Mayara D. De Souza,2,2014,https://doi.org/10.52842/conf.caadria.2014.451
2800,caadria2014_167,João Paulo Soares,3,2014,https://doi.org/10.52842/conf.caadria.2014.451
2801,caadria2014_167,Marcelo Tramontano,4,2014,https://doi.org/10.52842/conf.caadria.2014.451
2802,caadria2014_170,José Nuno Beirão,1,2014,https://doi.org/10.52842/conf.caadria.2014.253
2803,caadria2014_170,André Chaszar,2,2014,https://doi.org/10.52842/conf.caadria.2014.253
2804,caadria2014_170,Ljiljana avi,3,2014,https://doi.org/10.52842/conf.caadria.2014.253
2805,caadria2014_171,Chia-Hui Lo,1,2014,https://doi.org/10.52842/conf.caadria.2014.667
2806,caadria2014_171,Teng-Wen Chang,2,2014,https://doi.org/10.52842/conf.caadria.2014.667
